物種UUID,分類階層,類群,科,科中文名,分類群學名,分類群俗名,簡學名,特有性,原生性,保育類等級,國內紅皮書評估類別
6458340f-4da8-48c7-9465-2d870788950c,種下階層,鳥類,Hirundinidae,燕科,"Riparia riparia ijimae",灰沙燕,"Riparia riparia ijimae",,"原生 Native",,
f5835b55-0f3e-4097-ac11-b26e0f14c92b,種,鳥類,Hirundinidae,燕科,"Cecropis daurica",金腰燕,"Cecropis daurica",,"原生 Native",,
3acac136-4af6-413c-a67b-839daf8c80e6,種,鳥類,Hirundinidae,燕科,"Cecropis striolata",赤腰燕,"Cecropis striolata",,"原生 Native",,"暫無危機（LC, Least Concern）"
b571c798-4f62-4a80-aa8c-51d74351aa41,種,鳥類,Hirundinidae,燕科,"Delichon dasypus",東方毛腳燕,"Delichon dasypus",,"原生 Native",,"暫無危機（LC, Least Concern）"
35b69ca1-7be0-4544-9b6e-f907e7dea90e,種,鳥類,Hirundinidae,燕科,"Delichon urbicum",白腹毛腳燕,"Delichon urbicum",,"原生 Native",,
fb1ab992-6465-47c7-838a-02a739097d6f,種,鳥類,Hirundinidae,燕科,"Hirundo rustica",家燕,"Hirundo rustica",,"原生 Native",,"暫無危機（LC, Least Concern）"
3d088f56-0d6f-4d18-a4ef-2116849712a7,種,鳥類,Hirundinidae,燕科,"Hirundo tahitica",洋燕,"Hirundo tahitica",,"原生 Native",,"暫無危機（LC, Least Concern）"
c226379a-abdb-440b-afc8-98260117bc11,種,鳥類,Hirundinidae,燕科,"Riparia chinensis",棕沙燕,"Riparia chinensis",,"原生 Native",,"暫無危機（LC, Least Concern）"
17f8e8a1-7f5d-4564-9ae3-b1815ba5ef32,種,鳥類,Hirundinidae,燕科,"Riparia riparia",灰沙燕,"Riparia riparia",,"原生 Native",,
5e24ac51-e693-49ce-9793-5a81a87d293f,種,鳥類,Hydrobatidae,海燕科,"Oceanodroma leucorhoa",白腰叉尾海燕,"Oceanodroma leucorhoa",,"原生 Native",,
30e62ca7-2b6c-401b-81de-93c07a95224f,種,鳥類,Hydrobatidae,海燕科,"Oceanodroma matsudairae",日本叉尾海燕,"Oceanodroma matsudairae",,"原生 Native",,
92cf552d-708b-45c4-833a-499e8b4732a1,種,鳥類,Hydrobatidae,海燕科,"Oceanodroma monorhis",黑叉尾海燕,"Oceanodroma monorhis",,"原生 Native",,"接近受脅（NT, Near Threatened）"
e5b61367-0184-4790-8dba-fac380b87307,種,鳥類,Hydrobatidae,海燕科,"Oceanodroma tristrami",褐翅叉尾海燕,"Oceanodroma tristrami",,"原生 Native",,
3ee45f50-97fe-4a84-b1a5-2e6d4d72c041,種,鳥類,Jacanidae,水雉科,"Hydrophasianus chirurgus",水雉,"Hydrophasianus chirurgus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
39d5f3f0-4491-4623-94ce-0f60f0c8aed3,種下階層,鳥類,Laniidae,伯勞科,"Lanius cristatus confusus",紅尾伯勞(東北亞種),"Lanius cristatus confusus",,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
79640da4-bfb3-4cc9-abea-76fe46c312a3,種下階層,鳥類,Laniidae,伯勞科,"Lanius cristatus cristatus",紅尾伯勞(指名亞種),"Lanius cristatus cristatus",,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
ba893bc3-208f-4e36-9042-5b5c5e5768f3,種下階層,鳥類,Laniidae,伯勞科,"Lanius cristatus lucionensis",紅尾伯勞(普通亞種),"Lanius cristatus lucionensis",,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
917e2adf-6a26-4621-887a-8cdee1e3e24e,種下階層,鳥類,Laniidae,伯勞科,"Lanius cristatus superciliosus",紅尾伯勞(日本亞種),"Lanius cristatus superciliosus",,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
715e85f6-310c-4537-98a4-8a1e2c525210,種下階層,鳥類,Laniidae,伯勞科,"Lanius schach schach",棕背伯勞(指名亞種),"Lanius schach schach",,"原生 Native",,"易危（VU, Vulnerable）"
602a7c7f-b8b5-4a38-96b5-c12bb856383e,種,鳥類,Laniidae,伯勞科,"Lanius bucephalus",紅頭伯勞,"Lanius bucephalus",,"原生 Native",,
160a5d8e-0117-4759-8092-756b0d699663,種,鳥類,Laniidae,伯勞科,"Lanius collurio",紅背伯勞,"Lanius collurio",,"原生 Native",,
eb8d17a5-92c5-43b6-be23-d4911618f11d,種,鳥類,Laniidae,伯勞科,"Lanius collurioides",栗背伯勞,"Lanius collurioides",,"原生 Native",,
ff20ba0f-22a5-448f-b6ff-134434b50c84,種,鳥類,Laniidae,伯勞科,"Lanius cristatus",紅尾伯勞,"Lanius cristatus",,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
eb8b0d25-cf38-4154-876d-088e9cb3a782,種,鳥類,Laniidae,伯勞科,"Lanius isabellinus",荒漠伯勞,"Lanius isabellinus",,"原生 Native",,
aaa14dcf-9cee-449b-890b-1e39a1f6371f,種,鳥類,Laniidae,伯勞科,"Lanius schach",棕背伯勞,"Lanius schach",,"原生 Native",,"易危（VU, Vulnerable）"
d8c0a6c6-24d3-4c90-b301-36fa27dc83e1,種,鳥類,Laniidae,伯勞科,"Lanius sphenocercus",楔尾伯勞,"Lanius sphenocercus",,"原生 Native",,
95efaad1-c5b4-4db8-b000-1021e154e622,種,鳥類,Laniidae,伯勞科,"Lanius tigrinus",虎紋伯勞,"Lanius tigrinus",,"原生 Native",,
0ff80a8a-cff7-4c96-92c4-3e890b28b7c7,種下階層,鳥類,Laridae,鷗科,"Anous stolidus pileatus",玄燕鷗,"Anous stolidus pileatus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
34bd7b8e-8ef4-416f-bf72-ec9d74c23b60,種下階層,鳥類,Laridae,鷗科,"Chlidonias hybrida hybrida",黑腹燕鷗(指名亞種),"Chlidonias hybrida hybrida",,"原生 Native",,
e990d3c4-b6c2-44ce-91d2-d9ff729942a9,種下階層,鳥類,Laridae,鷗科,"Larus argentatus mongolicus",蒙古銀鷗,"Larus argentatus mongolicus",,"原生 Native",,
0514714c-df1d-4a4f-9791-2261e5b65a57,種下階層,鳥類,Laridae,鷗科,"Larus argentatus vegae",織女銀鷗,"Larus argentatus vegae",,"原生 Native",,
435288c9-671b-47a3-b9a6-a761658340d8,種下階層,鳥類,Laridae,鷗科,"Larus fuscus heuglini",小黑背鷗,"Larus fuscus heuglini",,"原生 Native",,
2b0852f5-0717-4b07-8eba-bfa790efd475,種下階層,鳥類,Laridae,鷗科,"Onychoprion anaethetus anaethetus",白眉燕鷗(指名亞種),"Onychoprion anaethetus anaethetus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
1db755b9-2339-4744-a2c7-ef3019f77592,種下階層,鳥類,Laridae,鷗科,"Sterna dougallii bangsi",紅燕鷗,"Sterna dougallii bangsi",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
598c1cc9-dd96-48c4-bb9d-eb13b0346b1d,種下階層,鳥類,Laridae,鷗科,"Sterna hirundo longipennis",燕鷗(東北亞種),"Sterna hirundo longipennis",,"原生 Native",,"暫無危機（LC, Least Concern）"
1db8ec83-1bef-462d-88cd-204ed3de3447,種下階層,鳥類,Laridae,鷗科,"Sterna sumatrana sumatrana",蒼燕鷗,"Sterna sumatrana sumatrana",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
cf6fced1-854c-40ff-9732-02864e309051,種下階層,鳥類,Laridae,鷗科,"Sternula albifrons sinensis",小燕鷗(sinensis亞種),"Sternula albifrons sinensis",,"原生 Native",第二級、珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）"
279a32f1-10a5-43d9-98dd-1dbaf2a4ef75,種下階層,鳥類,Laridae,鷗科,"Thalasseus bergii cristatus",鳳頭燕鷗(cristatus亞種),"Thalasseus bergii cristatus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
2723a19f-4485-4663-8ac9-8546bf9e4ad6,種,鳥類,Laridae,鷗科,"Anous minutus",黑玄燕鷗,"Anous minutus",,"原生 Native",,
76f9f298-fd14-4242-8f51-c6a40783435d,種,鳥類,Laridae,鷗科,"Anous stolidus",玄燕鷗,"Anous stolidus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
6bf77146-8321-4277-89fb-96ac41e74ae6,種,鳥類,Laridae,鷗科,"Chlidonias hybrida",黑腹燕鷗,"Chlidonias hybrida",,"原生 Native",,"暫無危機（LC, Least Concern）"
a05f3652-1367-4af0-be59-d489142ddd2f,種,鳥類,Laridae,鷗科,"Chlidonias leucopterus",白翅黑燕鷗,"Chlidonias leucopterus",,"原生 Native",,"暫無危機（LC, Least Concern）"
37803469-0305-4137-a72f-4d84617b4df2,種,鳥類,Laridae,鷗科,"Chlidonias niger",黑浮鷗,"Chlidonias niger",,"原生 Native",,
406c0412-25d9-4bbb-a7c7-26eae1867577,種,鳥類,Laridae,鷗科,"Chroicocephalus genei",細嘴鷗,"Chroicocephalus genei",,"原生 Native",,
260a6b8a-87e4-48c1-99ed-a99aed825934,種,鳥類,Laridae,鷗科,"Chroicocephalus ridibundus",紅嘴鷗,"Chroicocephalus ridibundus",,"原生 Native",,"暫無危機（LC, Least Concern）"
97cb11c5-a7ef-4555-b254-d19b02b8acf2,種,鳥類,Laridae,鷗科,"Gelochelidon nilotica",鷗嘴燕鷗,"Gelochelidon nilotica",,"原生 Native",,"暫無危機（LC, Least Concern）"
24c9f595-87b4-45b0-944a-f701a1ed8bbe,種,鳥類,Laridae,鷗科,"Hydrocoloeus minutus",小鷗,"Hydrocoloeus minutus",,"原生 Native",,
6a37c4c2-2dde-469f-9951-e65780e10c55,種,鳥類,Laridae,鷗科,"Hydroprogne caspia",裏海燕鷗,"Hydroprogne caspia",,"原生 Native",,"暫無危機（LC, Least Concern）"
0f826094-9abc-480b-a02e-f31b8eb0e526,種,鳥類,Laridae,鷗科,"Ichthyaetus ichthyaetus",漁鷗,"Ichthyaetus ichthyaetus",,"原生 Native",,
283a16c1-47fd-4221-a221-d52e575766ee,種,鳥類,Laridae,鷗科,"Ichthyaetus relictus",遺鷗,"Ichthyaetus relictus",,"原生 Native",第一級、瀕臨絕種保育類野生動物,
07be7a80-dc74-4079-9939-47448cd94f58,種,鳥類,Laridae,鷗科,"Larus argentatus",銀鷗,"Larus argentatus",,"原生 Native",,
e6291a45-b2aa-41f4-9e9a-1634a9f4f75b,種,鳥類,Laridae,鷗科,"Larus canus",海鷗,"Larus canus",,"原生 Native",,
cc21f98e-2adc-4a6a-89b0-0ea32f64e734,種,鳥類,Laridae,鷗科,"Larus crassirostris",黑尾鷗,"Larus crassirostris",,"原生 Native",,"暫無危機（LC, Least Concern）"
718cfef1-199a-4abe-a243-8ca16b733ecb,種,鳥類,Laridae,鷗科,"Larus fuscus",小黑背鷗,"Larus fuscus",,"原生 Native",,
8cbb2a05-2871-4e3d-97d8-c82e0d2800c8,種,鳥類,Laridae,鷗科,"Larus hyperboreus",北極鷗,"Larus hyperboreus",,"原生 Native",,
6eb60e12-de87-4c28-b8b8-58b4bc92352e,種,鳥類,Laridae,鷗科,"Larus schistisagus",灰背鷗,"Larus schistisagus",,"原生 Native",,
e0a30a8b-ae48-4f0d-b5cf-5be50747a6c2,種,鳥類,Laridae,鷗科,"Leucophaeus atricilla",笑鷗,"Leucophaeus atricilla",,"原生 Native",,
8ba219d6-eaf1-4214-87b5-7499d7765974,種,鳥類,Laridae,鷗科,"Leucophaeus pipixcan",弗氏鷗,"Leucophaeus pipixcan",,"原生 Native",,
106a9e18-1497-4622-b13a-5a31e2492aab,種,鳥類,Laridae,鷗科,"Onychoprion aleuticus",白腰燕鷗,"Onychoprion aleuticus",,"原生 Native",,
fd252b08-fce5-4cc0-a698-b25a01828184,種,鳥類,Laridae,鷗科,"Onychoprion anaethetus",白眉燕鷗,"Onychoprion anaethetus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
444d6b03-ad25-4767-aed8-d84f851a5d78,種,鳥類,Laridae,鷗科,"Onychoprion fuscatus",烏領燕鷗,"Onychoprion fuscatus",,"原生 Native",,
e566274e-4dce-485b-a51c-9c53a4488794,種,鳥類,Laridae,鷗科,"Rissa tridactyla",三趾鷗,"Rissa tridactyla",,"原生 Native",,
e65826ad-5a8d-468b-aa5e-16df3c5038b8,種,鳥類,Laridae,鷗科,"Saundersilarus saundersi",黑嘴鷗,"Saundersilarus saundersi",,"原生 Native",第二級、珍貴稀有保育類野生動物,"極危（CR, Critically Endangered）"
7559234a-62cd-4f7b-a6cb-313de3115a12,種,鳥類,Laridae,鷗科,"Sterna dougallii",紅燕鷗,"Sterna dougallii",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
7c473bc9-8401-4050-97fd-9ca850a49f94,種,鳥類,Laridae,鷗科,"Sterna hirundo",燕鷗,"Sterna hirundo",,"原生 Native",,"暫無危機（LC, Least Concern）"
c92ed9a7-3377-472f-87d5-c85ae940d1cc,種,鳥類,Laridae,鷗科,"Sterna sumatrana",蒼燕鷗,"Sterna sumatrana",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
492cb237-e66a-4af1-841c-58dcbdba08b1,種,鳥類,Laridae,鷗科,"Sternula albifrons",小燕鷗,"Sternula albifrons",,"原生 Native",第二級、珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）"
3d4d8bdf-8701-477e-add1-ae516ffbe317,種,鳥類,Laridae,鷗科,"Thalasseus bengalensis",小鳳頭燕鷗,"Thalasseus bengalensis",,"原生 Native",,
96507010-27ae-438b-bd64-0be53aa069dd,種,鳥類,Laridae,鷗科,"Thalasseus bergii",鳳頭燕鷗,"Thalasseus bergii",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
1ede32c8-c430-4a8c-9763-44b1764d7055,種,鳥類,Laridae,鷗科,"Thalasseus bernsteini",黑嘴端鳳頭燕鷗,"Thalasseus bernsteini",,"原生 Native",第一級、瀕臨絕種保育類野生動物,"極危（CR, Critically Endangered）"
eac794e5-e70f-40ee-93c3-8f9445245491,種,鳥類,Laridae,鷗科,"Xema sabini",叉尾鷗,"Xema sabini",,"原生 Native",,
a0d2fed4-7813-491e-9bd4-f11609948a95,種下階層,鳥類,Leiothrichidae,噪眉科,"Garrulax canorus canorus",大陸畫眉,"Garrulax canorus canorus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
a28f4753-860e-4e48-a23c-7510f9e29bff,種,鳥類,Leiothrichidae,噪眉科,"Actinodura morrisoniana",紋翼畫眉,"Actinodura morrisoniana",台灣特有,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
f242d6c5-6197-4025-af81-78ea801ea36c,種,鳥類,Leiothrichidae,噪眉科,"Alcippe morrisonia",繡眼畫眉,"Alcippe morrisonia",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
0b16d184-e6e6-4fcf-a1f5-2ddbd8ca43bd,種,鳥類,Leiothrichidae,噪眉科,"Garrulax canorus",大陸畫眉,"Garrulax canorus",,"外來 Non-native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
f75d0c53-2b2c-4a20-aa79-d03c5f8a9fd3,種,鳥類,Leiothrichidae,噪眉科,"Garrulax taewanus",臺灣畫眉,"Garrulax taewanus",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"瀕危（EN, Endangered）"
84e5026b-061f-467f-8e4e-a38e7fb29026,種,鳥類,Leiothrichidae,噪眉科,"Heterophasia auricularis",白耳畫眉,"Heterophasia auricularis",台灣特有,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
f58ba4fb-658d-452d-bf90-4ed0aaf9b3d3,種,鳥類,Leiothrichidae,噪眉科,"Ianthocincla chinensis",黑喉噪眉,"Ianthocincla chinensis",,"外來 Non-native",,
a2882575-aa64-40f6-8988-2bd95dafd495,種,鳥類,Leiothrichidae,噪眉科,"Ianthocincla poecilorhyncha",棕噪眉,"Ianthocincla poecilorhyncha",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
3a87a4f1-eefd-4105-b95b-b9006b24ccdd,種,鳥類,Leiothrichidae,噪眉科,"Ianthocincla ruficeps",臺灣白喉噪眉,"Ianthocincla ruficeps",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）"
fd76ff8a-1248-42cc-883d-80fbc9fd671b,種,鳥類,Leiothrichidae,噪眉科,"Ianthocincla sannio",白頰噪眉,"Ianthocincla sannio",,"外來 Non-native",,
59e13b41-f852-4e9a-968a-97f2288802f0,種,鳥類,Leiothrichidae,噪眉科,"Leiothrix argentauris",銀耳相思鳥,"Leiothrix argentauris",,"外來 Non-native",第二級、珍貴稀有保育類野生動物,
0d962ac3-9c74-446f-bfce-cc24461abf69,種,鳥類,Leiothrichidae,噪眉科,"Leiothrix lutea",紅嘴相思鳥,"Leiothrix lutea",,"外來 Non-native",第二級、珍貴稀有保育類野生動物,
b3ebff46-3b98-4252-aaaf-5bb401ab46cd,種,鳥類,Leiothrichidae,噪眉科,"Liocichla steerii",黃胸藪眉,"Liocichla steerii",台灣特有,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
8b4b1b08-5329-4d14-ba12-c60fed02e413,種,鳥類,Leiothrichidae,噪眉科,"Trochalopteron morrisonianum",臺灣噪眉,"Trochalopteron morrisonianum",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
8f275e1f-e4dd-46b4-be50-a51038c9f476,種下階層,鳥類,Locustellidae,蝗鶯科,"Locustella lanceolata lanceolata",矛斑蝗鶯(大陸亞種),"Locustella lanceolata lanceolata",,"原生 Native",,
3a66f27f-b957-4abb-8df3-f4eb7b03fde2,種下階層,鳥類,Locustellidae,蝗鶯科,"Locustella ochotensis subcerthiola",北蝗鶯(堪察加亞種),"Locustella ochotensis subcerthiola",,"原生 Native",,"暫無危機（LC, Least Concern）"
afff8ca8-60e5-408f-b56b-18913d053c3a,種,鳥類,Locustellidae,蝗鶯科,"Locustella alishanensis",臺灣叢樹鶯,"Locustella alishanensis",台灣特有,"原生 Native",,"接近受脅（NT, Near Threatened）"
73d95a5d-eb55-45b1-b371-8cc9a0abf823,種,鳥類,Locustellidae,蝗鶯科,"Locustella certhiola",小蝗鶯,"Locustella certhiola",,"原生 Native",,
5bd8e15c-1d72-452b-8f46-93285cc45408,種,鳥類,Locustellidae,蝗鶯科,"Locustella fasciolata",蒼眉蝗鶯,"Locustella fasciolata",,"原生 Native",,
2c73e411-84f7-4a93-aa74-3c5e89f46781,種,鳥類,Locustellidae,蝗鶯科,"Locustella lanceolata",矛斑蝗鶯,"Locustella lanceolata",,"原生 Native",,
843d693c-de4f-403a-84ee-1e067dd81039,種,鳥類,Locustellidae,蝗鶯科,"Locustella mandelli",赤褐蝗鶯,"Locustella mandelli",,"原生 Native",,
43b353db-13b1-4f14-b6a8-005a29be1789,種,鳥類,Locustellidae,蝗鶯科,"Locustella ochotensis",北蝗鶯,"Locustella ochotensis",,"原生 Native",,"暫無危機（LC, Least Concern）"
6522d339-ae75-4202-8bfa-a09b94dcd662,種,鳥類,Locustellidae,蝗鶯科,"Locustella pleskei",史氏蝗鶯,"Locustella pleskei",,"原生 Native",,
82d0d230-f44b-4254-8eed-0a1f79896939,種,鳥類,Megalaimidae,鬚鴷科,"Psilopogon nuchalis",五色鳥,"Psilopogon nuchalis",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
3c90f9c5-ff01-4745-a870-8aa0d3fcda66,種,鳥類,Meropidae,蜂虎科,"Merops ornatus",彩虹蜂虎,"Merops ornatus",,"原生 Native",,
a2b4ba03-24de-4258-a873-6ea49a007a09,種,鳥類,Meropidae,蜂虎科,"Merops persicus",藍頰蜂虎,"Merops persicus",,"原生 Native",,
65581355-a257-4b69-9ca3-f780ef8df44b,種,鳥類,Meropidae,蜂虎科,"Merops philippinus",栗喉蜂虎,"Merops philippinus",,"原生 Native",,"暫無危機（LC, Least Concern）"
0505145a-853b-4672-ba2c-e1f7e1515dce,種下階層,鳥類,Monarchidae,王鶲科,"Hypothymis azurea oberholseri",黑枕藍鶲(台灣亞種),"Hypothymis azurea oberholseri",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
aa76fba3-b74d-401e-b7e6-4ce942ade07e,種下階層,鳥類,Monarchidae,王鶲科,"Terpsiphone atrocaudata atrocaudata",紫綬帶(日本亞種),"Terpsiphone atrocaudata atrocaudata",,"原生 Native",第二級、珍貴稀有保育類野生動物,
2190fbbd-a33a-49f1-8a65-655a0ddb1342,種下階層,鳥類,Monarchidae,王鶲科,"Terpsiphone atrocaudata periophthalmica",紫綬帶(蘭嶼亞種),"Terpsiphone atrocaudata periophthalmica",,"原生 Native",第二級、珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）"
b7068dec-b3e0-4043-a776-3f2b35e7efa5,種,鳥類,Monarchidae,王鶲科,"Hypothymis azurea",黑枕藍鶲,"Hypothymis azurea",,"原生 Native",,
4fe88bf7-7e84-4d82-bc5a-806cbcaff6e3,種,鳥類,Monarchidae,王鶲科,"Terpsiphone atrocaudata",紫綬帶,"Terpsiphone atrocaudata",,"原生 Native",第二級、珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）"
1d45a016-63a3-41f3-a28c-6aab93101365,種,鳥類,Monarchidae,王鶲科,"Terpsiphone incei",阿穆爾綬帶,"Terpsiphone incei",,"原生 Native",,"暫無危機（LC, Least Concern）"
cf1e99de-2561-42a8-bc6e-311f42d5fbeb,種下階層,鳥類,Motacillidae,鶺鴒科,"Anthus gustavi gustavi",白背鷚,"Anthus gustavi gustavi",,"原生 Native",,
888cfe35-ff7a-42b5-82a6-85da821b2c09,種下階層,鳥類,Motacillidae,鶺鴒科,"Anthus hodgsoni hodgsoni",樹鷚(指名亞種),"Anthus hodgsoni hodgsoni",,"原生 Native",,"暫無危機（LC, Least Concern）"
53ed2593-30f2-4b5d-9abd-4500007cfb08,種下階層,鳥類,Motacillidae,鶺鴒科,"Anthus hodgsoni yunnanensis",樹鷚(東北亞種),"Anthus hodgsoni yunnanensis",,"原生 Native",,"暫無危機（LC, Least Concern）"
42914914-e05d-4b5d-ae0c-f811b8a4690c,種下階層,鳥類,Motacillidae,鶺鴒科,"Anthus richardi dauricus",大花鷚(東北亞種),"Anthus richardi dauricus",,"原生 Native",,"暫無危機（LC, Least Concern）"
51b9a226-1276-49d2-af6c-f86d56bc78cb,種下階層,鳥類,Motacillidae,鶺鴒科,"Anthus richardi ussuriensis",大花鷚(烏蘇里亞種),"Anthus richardi ussuriensis",,"原生 Native",,"暫無危機（LC, Least Concern）"
c461a06a-d54d-4b6c-8ca1-8d7727826985,種下階層,鳥類,Motacillidae,鶺鴒科,"Anthus rubescens japonicus",黃腹鷚,"Anthus rubescens japonicus",,"原生 Native",,
a3081e79-b4e5-4ad7-a9e8-079d8ff3fd96,種下階層,鳥類,Motacillidae,鶺鴒科,"Anthus spinoletta blakistoni",水鷚,"Anthus spinoletta blakistoni",,"原生 Native",,
07a3a833-0a34-45f4-895f-8b20884c129f,種下階層,鳥類,Motacillidae,鶺鴒科,"Motacilla alba leucopsis",白鶺鴒(白面黑背亞種),"Motacilla alba leucopsis",,"原生 Native",,"暫無危機（LC, Least Concern）"
4c55ba23-9205-47ed-a9e2-868a312c96bc,種下階層,鳥類,Motacillidae,鶺鴒科,"Motacilla alba lugens",白鶺鴒(黑背眼紋亞種),"Motacilla alba lugens",,"原生 Native",,"暫無危機（LC, Least Concern）"
e483cb27-8ee7-4c45-8788-48a5947f1363,種下階層,鳥類,Motacillidae,鶺鴒科,"Motacilla alba ocularis",白鶺鴒(灰背眼紋亞種),"Motacilla alba ocularis",,"原生 Native",,"暫無危機（LC, Least Concern）"
b5496d69-bc9c-4930-861f-8b7bd9d1e993,種下階層,鳥類,Motacillidae,鶺鴒科,"Motacilla cinerea cinerea",灰鶺鴒(指名亞種),"Motacilla cinerea cinerea",,"原生 Native",,
e5ab17fb-88e9-42d8-b6b0-08591e8520b7,種下階層,鳥類,Motacillidae,鶺鴒科,"Motacilla tschutschensis macronyx",東方黃鶺鴒(藍頭亞種),"Motacilla tschutschensis macronyx",,"原生 Native",,"暫無危機（LC, Least Concern）"
abcc8154-653d-46a2-a6a4-8f3c083acedd,種下階層,鳥類,Motacillidae,鶺鴒科,"Motacilla tschutschensis taivana",東方黃鶺鴒(黃眉亞種),"Motacilla tschutschensis taivana",,"原生 Native",,"暫無危機（LC, Least Concern）"
b0aeff40-5a65-4bfc-b9d5-3a62101a3dda,種下階層,鳥類,Motacillidae,鶺鴒科,"Motacilla tschutschensis tschutschensis",東方黃鶺鴒(白眉亞種),"Motacilla tschutschensis tschutschensis",,"原生 Native",,"暫無危機（LC, Least Concern）"
d0f4dcb2-c75e-4f56-aeee-4c1b8f42f583,種,鳥類,Motacillidae,鶺鴒科,"Anthus cervinus",赤喉鷚,"Anthus cervinus",,"原生 Native",,"暫無危機（LC, Least Concern）"
cf142704-68ef-4d7f-ada2-a05dc3d27135,種,鳥類,Motacillidae,鶺鴒科,"Anthus godlewskii",布萊氏鷚,"Anthus godlewskii",,"原生 Native",,
8a142107-0039-452f-870b-7eddc80f7ecd,種,鳥類,Motacillidae,鶺鴒科,"Anthus gustavi",白背鷚,"Anthus gustavi",,"原生 Native",,"暫無危機（LC, Least Concern）"
3fb5dd80-4ece-4e8f-aa61-00fc1db3118a,種,鳥類,Motacillidae,鶺鴒科,"Anthus hodgsoni",樹鷚,"Anthus hodgsoni",,"原生 Native",,"暫無危機（LC, Least Concern）"
3533c932-b627-4a56-901c-483f025365e9,種,鳥類,Motacillidae,鶺鴒科,"Anthus pratensis",草地鷚,"Anthus pratensis",,"原生 Native",,
f29c1289-d598-4041-b8c4-9ba3426d8e6e,種,鳥類,Motacillidae,鶺鴒科,"Anthus richardi",大花鷚,"Anthus richardi",,"原生 Native",,"暫無危機（LC, Least Concern）"
ed99ca2a-c335-49f5-acb8-e019d40e699a,種,鳥類,Motacillidae,鶺鴒科,"Anthus roseatus",粉紅胸鷚,"Anthus roseatus",,"原生 Native",,
2c47464f-c529-4cef-8fc0-630785635851,種,鳥類,Motacillidae,鶺鴒科,"Anthus rubescens",黃腹鷚,"Anthus rubescens",,"原生 Native",,"暫無危機（LC, Least Concern）"
ea733f02-96cb-4794-b7e4-54196af1a004,種,鳥類,Motacillidae,鶺鴒科,"Anthus rufulus",稻田鷚,"Anthus rufulus",,"原生 Native",,
991d7fdb-65ce-47d0-93f3-6ceb61290be9,種,鳥類,Motacillidae,鶺鴒科,"Anthus spinoletta",水鷚,"Anthus spinoletta",,"原生 Native",,
341c7c16-0748-4785-8df6-bcc31d6ef20d,種,鳥類,Motacillidae,鶺鴒科,"Anthus trivialis",林鷚,"Anthus trivialis",,"原生 Native",,
78413f4e-5390-4c7e-97d9-cf51f63d76e8,種,鳥類,Motacillidae,鶺鴒科,"Dendronanthus indicus",山鶺鴒,"Dendronanthus indicus",,"原生 Native",,
5bace0cc-a25c-4467-ae55-a22cfc20f556,種,鳥類,Motacillidae,鶺鴒科,"Motacilla alba",白鶺鴒,"Motacilla alba",,"原生 Native",,"暫無危機（LC, Least Concern）"
b6e3f90d-a570-4bfe-bf44-ffec10490666,種,鳥類,Motacillidae,鶺鴒科,"Motacilla cinerea",灰鶺鴒,"Motacilla cinerea",,"原生 Native",,"暫無危機（LC, Least Concern）"
